% xData0 , data0, errData0, xTheory0 , theory0
 , , , 12.892, 0.441585417
 , , , 12.914, 0.389503336
 , , , 12.936, 0.389503336
 , , , 12.958, 0.389503336
 , , , 12.98, 0.389503336
 , , , 13.002, 0.389503336
 , , , 13.024, 0.389503336
 , , , 13.046, 0.389503336
 , , , 13.068, 0.389503336
 , , , 13.09, 0.389503336
 , , , 13.112, 0.389503336
 , , , 13.134, 0.389503336
 , , , 13.156, 0.389503336
 , , , 13.178, 0.389503336
 , , , 13.2, 0.389503336
 , , , 13.222, 0.389503336
 , , , 13.244, 0.389503336
 , , , 13.266, 0.389503336
 , , , 13.288, 0.389503336
 , , , 13.31, 0.389503336
 , , , 13.332, 0.389503336
 , , , 13.354, 0.389503336
 , , , 13.376, 0.389503336
 , , , 13.398, 0.389503336
 , , , 13.42, 0.389503336
 , , , 13.442, 0.389503336
 , , , 13.464, 0.389503336
 , , , 13.486, 0.389503336
 , , , 13.508, 0.389503336
 , , , 13.53, 0.389503336
 , , , 13.552, 0.389503336
 , , , 13.574, 0.389503336
 , , , 13.596, 0.389503336
 , , , 13.618, 0.389503336
 , , , 13.64, 0.389503336
 , , , 13.662, 0.389503336
 , , , 13.684, 0.389503336
 , , , 13.706, 0.389503336
 , , , 13.728, 0.389503336
 , , , 13.75, 0.389503336
 , , , 13.772, 0.389503336
 , , , 13.794, 0.389503336
 , , , 13.816, 0.389503336
 , , , 13.838, 0.389503336
 , , , 13.86, 0.389503336
 , , , 13.882, 0.389503336
 , , , 13.904, 0.34751837
 , , , 13.926, 0.34751837
 , , , 13.948, 0.34751837
 , , , 13.97, 0.34751837
 , , , 13.992, 0.34751837
 , , , 14.014, 0.34751837
 , , , 14.036, 0.34751837
 , , , 14.058, 0.34751837
 , , , 14.08, 0.34751837
 , , , 14.102, 0.34751837
 , , , 14.124, 0.34751837
 , , , 14.146, 0.34751837
 , , , 14.168, 0.34751837
 , , , 14.19, 0.34751837
 , , , 14.212, 0.34751837
 , , , 14.234, 0.34751837
 , , , 14.256, 0.34751837
 , , , 14.278, 0.34751837
 , , , 14.3, 0.34751837
 , , , 14.322, 0.34751837
 , , , 14.344, 0.34751837
 , , , 14.366, 0.34751837
 , , , 14.388, 0.34751837
 , , , 14.41, 0.34751837
 , , , 14.432, 0.34751837
 , , , 14.454, 0.34751837
 , , , 14.476, 0.34751837
 , , , 14.498, 0.34751837
 , , , 14.52, 0.34751837
 , , , 14.542, 0.34751837
 , , , 14.564, 0.34751837
 , , , 14.586, 0.34751837
 , , , 14.608, 0.34751837
 , , , 14.63, 0.34751837
 , , , 14.652, 0.34751837
 , , , 14.674, 0.34751837
 , , , 14.696, 0.34751837
 , , , 14.718, 0.34751837
 , , , 14.74, 0.34751837
 , , , 14.762, 0.34751837
 , , , 14.784, 0.34751837
 , , , 14.806, 0.34751837
 , , , 14.828, 0.34751837
 , , , 14.85, 0.34751837
 , , , 14.872, 0.34751837
 , , , 14.894, 0.34751837
 , , , 14.916, 0.317359337
 , , , 14.938, 0.317359337
 , , , 14.96, 0.317359337
 , , , 14.982, 0.317359337
 , , , 15.004, 0.317359337
 , , , 15.026, 0.317359337
 , , , 15.048, 0.317359337
 , , , 15.07, 0.317359337
 , , , 15.092, 0.317359337
 , , , 15.114, 0.317359337
 , , , 15.136, 0.317359337
 , , , 15.158, 0.317359337
 , , , 15.18, 0.317359337
 , , , 15.202, 0.317359337
 , , , 15.224, 0.317359337
 , , , 15.246, 0.317359337
 , , , 15.268, 0.317359337
 , , , 15.29, 0.317359337
 , , , 15.312, 0.317359337
 , , , 15.334, 0.317359337
 , , , 15.356, 0.317359337
 , , , 15.378, 0.317359337
 , , , 15.4, 0.317359337
 , , , 15.422, 0.317359337
 , , , 15.444, 0.317359337
 , , , 15.466, 0.317359337
 , , , 15.488, 0.317359337
 , , , 15.51, 0.317359337
 , , , 15.532, 0.317359337
 , , , 15.554, 0.317359337
 , , , 15.576, 0.317359337
 , , , 15.598, 0.317359337
 , , , 15.62, 0.317359337
 , , , 15.642, 0.317359337
 , , , 15.664, 0.317359337
 , , , 15.686, 0.317359337
 , , , 15.708, 0.317359337
 , , , 15.73, 0.317359337
 , , , 15.752, 0.317359337
 , , , 15.774, 0.317359337
 , , , 15.796, 0.317359337
 , , , 15.818, 0.317359337
 , , , 15.84, 0.317359337
 , , , 15.862, 0.317359337
 , , , 15.884, 0.317359337
 , , , 15.906, 0.30045831
 , , , 15.928, 0.30045831
 , , , 15.95, 0.30045831
 , , , 15.972, 0.30045831
 , , , 15.994, 0.30045831
 , , , 16.016, 0.30045831
 , , , 16.038, 0.30045831
 , , , 16.06, 0.30045831
 , , , 16.082, 0.30045831
 , , , 16.104, 0.30045831
