% xData0 , data0, errData0, xTheory0 , theory0
 , , , 13.05, 0.0924659133
 , , , 13.075, 0.0924659133
 , , , 13.1, 0.0924659133
 , , , 13.125, 0.0924659133
 , , , 13.15, 0.0924659133
 , , , 13.175, 0.0924659133
 , , , 13.2, 0.0924659133
 , , , 13.225, 0.0924659133
 , , , 13.25, 0.0924659133
 , , , 13.275, 0.0924659133
 , , , 13.3, 0.0924659133
 , , , 13.325, 0.0924659133
 , , , 13.35, 0.0924659133
 , , , 13.375, 0.0924659133
 , , , 13.4, 0.0924659133
 , , , 13.425, 0.0924659133
 , , , 13.45, 0.0924659133
 , , , 13.475, 0.0924659133
 , , , 13.5, 0.0924659133
 , , , 13.525, 0.0924659133
 , , , 13.55, 0.0924659133
 , , , 13.575, 0.0924659133
 , , , 13.6, 0.0924659133
 , , , 13.625, 0.0924659133
 , , , 13.65, 0.0924659133
 , , , 13.675, 0.0924659133
 , , , 13.7, 0.0924659133
 , , , 13.725, 0.0924659133
 , , , 13.75, 0.0924659133
 , , , 13.775, 0.0924659133
 , , , 13.8, 0.0924659133
 , , , 13.825, 0.0924659133
 , , , 13.85, 0.0924659133
 , , , 13.875, 0.0924659133
 , , , 13.9, 0.0924659133
 , , , 13.925, 0.0924659133
 , , , 13.95, 0.0924659133
 , , , 13.975, 0.0924659133
 , , , 14, 0.0885685
 , , , 14.025, 0.0885685
 , , , 14.05, 0.0885685
 , , , 14.075, 0.0885685
 , , , 14.1, 0.0885685
 , , , 14.125, 0.0885685
 , , , 14.15, 0.0885685
 , , , 14.175, 0.0885685
 , , , 14.2, 0.0885685
 , , , 14.225, 0.0885685
 , , , 14.25, 0.0885685
 , , , 14.275, 0.0885685
 , , , 14.3, 0.0885685
 , , , 14.325, 0.0885685
 , , , 14.35, 0.0885685
 , , , 14.375, 0.0885685
 , , , 14.4, 0.0885685
 , , , 14.425, 0.0885685
 , , , 14.45, 0.0885685
 , , , 14.475, 0.0885685
 , , , 14.5, 0.0885685
 , , , 14.525, 0.0885685
 , , , 14.55, 0.0885685
 , , , 14.575, 0.0885685
 , , , 14.6, 0.0885685
 , , , 14.625, 0.0885685
 , , , 14.65, 0.0885685
 , , , 14.675, 0.0885685
 , , , 14.7, 0.0885685
 , , , 14.725, 0.0885685
 , , , 14.75, 0.0885685
 , , , 14.775, 0.0885685
 , , , 14.8, 0.0885685
 , , , 14.825, 0.0885685
 , , , 14.85, 0.0885685
 , , , 14.875, 0.0885685
 , , , 14.9, 0.0885685
 , , , 14.925, 0.0885685
 , , , 14.95, 0.0885685
 , , , 14.975, 0.0885685
 , , , 15, 0.0860877506
 , , , 15.025, 0.0860877506
 , , , 15.05, 0.0860877506
 , , , 15.075, 0.0860877506
 , , , 15.1, 0.0860877506
 , , , 15.125, 0.0860877506
 , , , 15.15, 0.0860877506
 , , , 15.175, 0.0860877506
 , , , 15.2, 0.0860877506
 , , , 15.225, 0.0860877506
 , , , 15.25, 0.0860877506
 , , , 15.275, 0.0860877506
 , , , 15.3, 0.0860877506
 , , , 15.325, 0.0860877506
 , , , 15.35, 0.0860877506
 , , , 15.375, 0.0860877506
 , , , 15.4, 0.0860877506
 , , , 15.425, 0.0860877506
 , , , 15.45, 0.0860877506
 , , , 15.475, 0.0860877506
 , , , 15.5, 0.0860877506
 , , , 15.525, 0.0860877506
 , , , 15.55, 0.0860877506
 , , , 15.575, 0.0860877506
 , , , 15.6, 0.0860877506
 , , , 15.625, 0.0860877506
 , , , 15.65, 0.0860877506
 , , , 15.675, 0.0860877506
 , , , 15.7, 0.0860877506
 , , , 15.725, 0.0860877506
 , , , 15.75, 0.0860877506
 , , , 15.775, 0.0860877506
 , , , 15.8, 0.0860877506
 , , , 15.825, 0.0860877506
 , , , 15.85, 0.0860877506
 , , , 15.875, 0.0860877506
 , , , 15.9, 0.0860877506
 , , , 15.925, 0.0860877506
 , , , 15.95, 0.0860877506
 , , , 15.975, 0.0860877506
 , , , 16, 0.0843346563
 , , , 16.025, 0.0843346563
 , , , 16.05, 0.0843346563
 , , , 16.075, 0.0843346563
 , , , 16.1, 0.0843346563
 , , , 16.125, 0.0843346563
 , , , 16.15, 0.0843346563
 , , , 16.175, 0.0843346563
 , , , 16.2, 0.0843346563
 , , , 16.225, 0.0843346563
 , , , 16.25, 0.0843346563
 , , , 16.275, 0.0843346563
 , , , 16.3, 0.0843346563
 , , , 16.325, 0.0843346563
 , , , 16.35, 0.0843346563
 , , , 16.375, 0.0843346563
 , , , 16.4, 0.0843346563
 , , , 16.425, 0.0843346563
 , , , 16.45, 0.0843346563
 , , , 16.475, 0.0843346563
 , , , 16.5, 0.0843346563
 , , , 16.525, 0.0843346563
 , , , 16.55, 0.0843346563
 , , , 16.575, 0.0843346563
 , , , 16.6, 0.0843346563
 , , , 16.625, 0.0843346563
 , , , 16.65, 0.0843346563
 , , , 16.675, 0.0843346563
 , , , 16.7, 0.0843346563
 , , , 16.725, 0.0843346563
 , , , 16.75, 0.0843346563
 , , , 16.775, 0.0843346563
 , , , 16.8, 0.0843346563
 , , , 16.825, 0.0843346563
 , , , 16.85, 0.0843346563
 , , , 16.875, 0.0843346563
 , , , 16.9, 0.0843346563
 , , , 16.925, 0.0843346563
 , , , 16.95, 0.0843346563
 , , , 16.975, 0.0843346563
 , , , 17, 0.0829739862
 , , , 17.025, 0.0829739862
 , , , 17.05, 0.0829739862
 , , , 17.075, 0.0829739862
 , , , 17.1, 0.0829739862
 , , , 17.125, 0.0829739862
 , , , 17.15, 0.0829739862
 , , , 17.175, 0.0829739862
 , , , 17.2, 0.0829739862
 , , , 17.225, 0.0829739862
 , , , 17.25, 0.0829739862
 , , , 17.275, 0.0829739862
 , , , 17.3, 0.0829739862
 , , , 17.325, 0.0829739862
 , , , 17.35, 0.0829739862
 , , , 17.375, 0.0829739862
 , , , 17.4, 0.0829739862
 , , , 17.425, 0.0829739862
 , , , 17.45, 0.0829739862
 , , , 17.475, 0.0829739862
 , , , 17.5, 0.0829739862
 , , , 17.525, 0.0829739862
 , , , 17.55, 0.0829739862
 , , , 17.575, 0.0829739862
 , , , 17.6, 0.0829739862
 , , , 17.625, 0.0829739862
 , , , 17.65, 0.0829739862
 , , , 17.675, 0.0829739862
 , , , 17.7, 0.0829739862
 , , , 17.725, 0.0829739862
 , , , 17.75, 0.0829739862
 , , , 17.775, 0.0829739862
 , , , 17.8, 0.0829739862
 , , , 17.825, 0.0829739862
 , , , 17.85, 0.0829739862
 , , , 17.875, 0.0829739862
 , , , 17.9, 0.0829739862
 , , , 17.925, 0.0829739862
 , , , 17.95, 0.0829739862
 , , , 17.975, 0.0829739862
 , , , 18, 0.0819163138
 , , , 18.025, 0.0819163138
 , , , 18.05, 0.0819163138
 , , , 18.075, 0.0819163138
 , , , 18.1, 0.0819163138
 , , , 18.125, 0.0819163138
 , , , 18.15, 0.0819163138
 , , , 18.175, 0.0819163138
 , , , 18.2, 0.0819163138
 , , , 18.225, 0.0819163138
 , , , 18.25, 0.0819163138
 , , , 18.275, 0.0819163138
 , , , 18.3, 0.0819163138
 , , , 18.325, 0.0819163138
 , , , 18.35, 0.0819163138
 , , , 18.375, 0.0819163138
 , , , 18.4, 0.0819163138
 , , , 18.425, 0.0819163138
 , , , 18.45, 0.0819163138
 , , , 18.475, 0.0819163138
 , , , 18.5, 0.0819163138
 , , , 18.525, 0.0819163138
 , , , 18.55, 0.0819163138
 , , , 18.575, 0.0819163138
 , , , 18.6, 0.0819163138
 , , , 18.625, 0.0819163138
 , , , 18.65, 0.0819163138
 , , , 18.675, 0.0819163138
 , , , 18.7, 0.0819163138
 , , , 18.725, 0.0819163138
 , , , 18.75, 0.0819163138
 , , , 18.775, 0.0819163138
 , , , 18.8, 0.0819163138
 , , , 18.825, 0.0819163138
 , , , 18.85, 0.0819163138
 , , , 18.875, 0.0819163138
 , , , 18.9, 0.0819163138
 , , , 18.925, 0.0819163138
 , , , 18.95, 0.0819163138
 , , , 18.975, 0.0819163138
 , , , 19, 0.0819163138
 , , , 19.025, 0.0814973386
 , , , 19.05, 0.0814973386
 , , , 19.075, 0.0814973386
 , , , 19.1, 0.0814973386
 , , , 19.125, 0.0814973386
 , , , 19.15, 0.0814973386
 , , , 19.175, 0.0814973386
 , , , 19.2, 0.0814973386
 , , , 19.225, 0.0814973386
 , , , 19.25, 0.0814973386
 , , , 19.275, 0.0814973386
 , , , 19.3, 0.0814973386
 , , , 19.325, 0.0814973386
 , , , 19.35, 0.0814973386
 , , , 19.375, 0.0814973386
 , , , 19.4, 0.0814973386
 , , , 19.425, 0.0814973386
 , , , 19.45, 0.0814973386
 , , , 19.475, 0.0814973386
 , , , 19.5, 0.0814973386
 , , , 19.525, 0.0814973386
 , , , 19.55, 0.0814973386
 , , , 19.575, 0.0814973386
 , , , 19.6, 0.0814973386
 , , , 19.625, 0.0814973386
 , , , 19.65, 0.0814973386
 , , , 19.675, 0.0814973386
 , , , 19.7, 0.0814973386
 , , , 19.725, 0.0814973386
 , , , 19.75, 0.0814973386
 , , , 19.775, 0.0814973386
 , , , 19.8, 0.0814973386
 , , , 19.825, 0.0814973386
 , , , 19.85, 0.0814973386
 , , , 19.875, 0.0814973386
 , , , 19.9, 0.0814973386
 , , , 19.925, 0.0814973386
 , , , 19.95, 0.0814973386
 , , , 19.975, 0.0814973386
 , , , 20, 0.0814973386
 , , , 20.025, 0.0806596055
 , , , 20.05, 0.0806596055
 , , , 20.075, 0.0806596055
 , , , 20.1, 0.0806596055
 , , , 20.125, 0.0806596055
 , , , 20.15, 0.0806596055
 , , , 20.175, 0.0806596055
 , , , 20.2, 0.0806596055
 , , , 20.225, 0.0806596055
 , , , 20.25, 0.0806596055
 , , , 20.275, 0.0806596055
 , , , 20.3, 0.0806596055
